vamos para o abrigo de animais.;O que você quer fazer?
O que você quer fazer?;quero ganhar um cachorrinho para meu filho.
quero ganhar um cachorrinho para meu filho.;isso vai deixá-lo tão feliz.
isso vai deixá-lo tão feliz.;vou dar-lhe um daqueles cachorrinhos.
vou dar-lhe um daqueles cachorrinhos.;um que não vai crescer muito grande.
um que não vai crescer muito grande.;e comer demais.
e comer demais.;sabe qual ele gostaria?
sabe qual ele gostaria?;oh, sim, eu o levei lá ontem. ele me mostrou um que ele realmente gostou.
oh, sim, eu o levei lá ontem. ele me mostrou um que ele realmente gostou.;aposto que você teve que arrastá-lo para longe.
aposto que você teve que arrastá-lo para longe.;ele queria levar para casa ontem.
ele queria levar para casa ontem.;eu me pergunto o que ele vai nomear.
como está o tempo?;Eu não sei. eu acabei de acordar.
Eu não sei. eu acabei de acordar.;por que você não olha para fora?
por que você não olha para fora?;OK. parece chuva.
OK. parece chuva.;Por que você diz isso?
Por que você diz isso?;o céu é cinza.
o céu é cinza.;está chovendo agora?
está chovendo agora?;não.
não.;Como você sabe?
Como você sabe?;a rua não está molhada.
a rua não está molhada.;Eu tenho que ir às compras hoje.
Eu tenho que ir às compras hoje.;é melhor você levar um guarda-chuva.
eu não posso acreditar o quão quente está.;ainda não é meio-dia.
ainda não é meio-dia.;isso significa que vai ficar mais quente.
isso significa que vai ficar mais quente.;estou morrendo de calor.
estou morrendo de calor.;ligue o ar condicionado.
ligue o ar condicionado.;não funciona.
não funciona.;o que aconteceu?
o que aconteceu?;Eu não sei.
Eu não sei.;você chamou o reparador?
você chamou o reparador?;é claro.
é claro.;quando é que ele vem?
quando é que ele vem?;ele está ocupado. ele disse semana que vem.
ficarei feliz quando o inverno chegar.;por que é que?
por que é que?;porque eu amo a neve.
porque eu amo a neve.;sim, a neve é ​​divertida.
sim, a neve é ​​divertida.;ano passado fizemos um grande boneco de neve.
ano passado fizemos um grande boneco de neve.;quão grande era?
quão grande era?;tinha sete pés de altura.
tinha sete pés de altura.;Quanto tempo levou?
Quanto tempo levou?;nos levou o dia todo.
nos levou o dia todo.;você deu-lhe um nariz?
você deu-lhe um nariz?;é claro. demos a ele uma grande cenoura no lugar do nariz.
é claro. demos a ele uma grande cenoura no lugar do nariz.;deixe-me ajudá-lo a fazer um este ano.
Estou indo ao banco.;O que você precisa fazer?
O que você precisa fazer?;preciso sacar algum dinheiro.
preciso sacar algum dinheiro.;como você irá fazer aquilo?
como você irá fazer aquilo?;vou usar o caixa eletrônico.
vou usar o caixa eletrônico.;o que é isso?
o que é isso?;é o caixa automático.
é o caixa automático.;dá-lhe dinheiro?
dá-lhe dinheiro?;Acabei de inserir meu cartão de débito na máquina.
Acabei de inserir meu cartão de débito na máquina.;e te dá dinheiro?
e te dá dinheiro?;bem, isso me dá dinheiro, mas é meu próprio dinheiro.
bem, isso me dá dinheiro, mas é meu próprio dinheiro.;oh. que bom é isso? Eu pensei que te dava dinheiro grátis.
você colocou a lixeira azul na rua?;Ah não. eu esqueci.
Ah não. eu esqueci.;bem, é melhor tirá-lo da frente.
bem, é melhor tirá-lo da frente.;a que horas chega o caminhão de reciclagem?
a que horas chega o caminhão de reciclagem?;geralmente chega aqui ao meio-dia de terça, que é amanhã.
geralmente chega aqui ao meio-dia de terça, que é amanhã.;Vou levá-lo para a rua amanhã de manhã.
Vou levá-lo para a rua amanhã de manhã.;oh, não, você não.
oh, não, você não.;o que você quer dizer?
o que você quer dizer?;todas as manhãs você acorda tarde e sai correndo para trabalhar até tarde.
todas as manhãs você acorda tarde e sai correndo para trabalhar até tarde.;você acha que eu vou esquecer de fazer isso?
você acha que eu vou esquecer de fazer isso?;você se lembrará de fazê-lo, mas não terá tempo para fazê-lo.
você se lembrará de fazê-lo, mas não terá tempo para fazê-lo.;ok, eu vou levá-lo para a frente agora.
você está pronto?;pronto para que?
pronto para que?;pronto para a grande mudança.
pronto para a grande mudança.;do que você está falando?
do que você está falando?;a nação está mudando para a tv digital.
a nação está mudando para a tv digital.;oh. claro que estou pronto.
oh. claro que estou pronto.;comprou o conversor?
comprou o conversor?;não, não preciso de conversor porque comprei uma tv digital.
não, não preciso de conversor porque comprei uma tv digital.;quanto foi isso?
quanto foi isso?;era apenas cerca de US$ 120 para uma tela de 13 polegadas.
era apenas cerca de US$ 120 para uma tela de 13 polegadas.;ele pega algum canal digital?
ele pega algum canal digital?;Ai sim. eu recebo seis canais coreanos, mas nada em inglês!
as pessoas são engraçadas.;eles com certeza são.
eles com certeza são.;você ouviu falar do piloto?
você ouviu falar do piloto?;aquele que roubou um pequeno avião?
aquele que roubou um pequeno avião?;sim, ele roubou um avião no Canadá e voou para os EUA
sim, ele roubou um avião no Canadá e voou para os EUA;eles pegaram ele?
eles pegaram ele?;sim. depois que dois caças americanos o seguiram por uma hora, ele pousou em uma rodovia.
sim. depois que dois caças americanos o seguiram por uma hora, ele pousou em uma rodovia.;ele caiu?
ele caiu?;não, ele apenas pousou o avião e caminhou até um restaurante.
não, ele apenas pousou o avião e caminhou até um restaurante.;os policiais descobriram por que ele voou para os EUA?
os policiais descobriram por que ele voou para os EUA?;sua vida foi uma merda. ele esperava que um caça a jato o derrubasse.
sua vida foi uma merda. ele esperava que um caça a jato o derrubasse.;pobre rapaz.
a polícia precisa da nossa ajuda para encontrar um ladrão.;Como você sabe?
Como você sabe?;o noticiário da TV está relatando um assalto a banco.
o noticiário da TV está relatando um assalto a banco.;eles sabem como é o ladrão?
eles sabem como é o ladrão?;sim, ele tem 1,80m de altura, 90kg, cabelo preto e cerca de 30 anos.
sim, ele tem 1,80m de altura, 90kg, cabelo preto e cerca de 30 anos.;que raça ele é?
que raça ele é?;eles não disseram.
eles não disseram.;o noticiário da TV não nos diz mais a corrida.
o noticiário da TV não nos diz mais a corrida.;claro que não. isso seria racista.
claro que não. isso seria racista.;mas como identificar alguém se não conhecemos sua raça?
mas como identificar alguém se não conhecemos sua raça?;não me pergunte.
não me pergunte.;então eles também não deveriam nos dizer se o ladrão é homem ou mulher, porque isso é sexista.
não limpe o nariz na manga.;mas não tenho lenço.
mas não tenho lenço.;então vá procurar um lenço de papel no banheiro.
então vá procurar um lenço de papel no banheiro.;eu não tive tempo para obter um de lá.
eu não tive tempo para obter um de lá.;suas mangas não são tecidos.
suas mangas não são tecidos.;mas mãe, todos os meus amigos usam mangas.
mas mãe, todos os meus amigos usam mangas.;isso não dá certo.
isso não dá certo.;eu vi papai limpar o nariz na manga ontem.
eu vi papai limpar o nariz na manga ontem.;vou falar com seu pai sobre isso.
vou falar com seu pai sobre isso.;Aposto que papai fazia isso o tempo todo quando tinha a minha idade.
Aposto que papai fazia isso o tempo todo quando tinha a minha idade.;seu pai era um bom menino.
seu pai era um bom menino.;Como você sabe? você era a mamãe dele também?
estou preocupado.;preocupado com o que?
preocupado com o que?;irei me casar.
irei me casar.;você deve estar feliz, não preocupado.
você deve estar feliz, não preocupado.;estou feliz, mas o casamento é muita responsabilidade.
estou feliz, mas o casamento é muita responsabilidade.;sim, você tem que cuidar de sua esposa.
sim, você tem que cuidar de sua esposa.;e eu tenho que cuidar de nossos filhos.
e eu tenho que cuidar de nossos filhos.;você vai começar uma família?
você vai começar uma família?;sim. queremos ter um menino e uma menina.
sim. queremos ter um menino e uma menina.;isso soa maravilhoso.
isso soa maravilhoso.;exceto que não podemos pagar!
exceto que não podemos pagar!;não é à toa que você está preocupado.
eu não entendo arte.;ou artistas.
ou artistas.;eles estão em um mundo diferente.
eles estão em um mundo diferente.;eu vi uma pintura de um frasco que estava cheio de lápis.
eu vi uma pintura de um frasco que estava cheio de lápis.;o artista disse que o frasco estava cheio e vazio.
o artista disse que o frasco estava cheio e vazio.;mas estava cheio de lápis! como ele poderia dizer que estava vazio?
mas estava cheio de lápis! como ele poderia dizer que estava vazio?;artistas vêem as coisas de forma diferente.
artistas vêem as coisas de forma diferente.;você já viu alguma coisa que o picasso pintou?
você já viu alguma coisa que o picasso pintou?;é claro! ele é mundialmente famoso.
é claro! ele é mundialmente famoso.;ele já teve aulas de arte?
ele já teve aulas de arte?;eu não posso acreditar. desenhei pinturas assim na terceira série.
eu não posso acreditar. desenhei pinturas assim na terceira série.;onde eles estão? talvez valham milhões.
qual é o ponto?;o ponto de quê?
o ponto de quê?;de viver.
de viver.;quem sabe? você vive, e então você morre.
quem sabe? você vive, e então você morre.;devemos estar aqui por algum motivo.
devemos estar aqui por algum motivo.;talvez estejamos aqui para nos divertir.
talvez estejamos aqui para nos divertir.;então por que não estou me divertindo?
então por que não estou me divertindo?;porque você está pensando demais.
porque você está pensando demais.;então eu deveria parar de pensar?
então eu deveria parar de pensar?;pare de pensar sobre qual é o ponto.
pare de pensar sobre qual é o ponto.;OK. vou começar a pensar em me divertir.
OK. vou começar a pensar em me divertir.;apenas seja paciente. a diversão não vem a cada cinco minutos.
cerveja é uma droga poderosa.;assim como os cigarros.
assim como os cigarros.;qual você prefere?
qual você prefere?;o que você quer dizer?
o que você quer dizer?;quando você morrer e for para o céu, eles vão te oferecer cerveja ou cigarros.
quando você morrer e for para o céu, eles vão te oferecer cerveja ou cigarros.;eu poderia escolher apenas um ou outro?
eu poderia escolher apenas um ou outro?;sim. nada é perfeito, nem mesmo no céu.
sim. nada é perfeito, nem mesmo no céu.;cara, essa é difícil.
cara, essa é difícil.;o que há de tão difícil nisso? claro, eu pegaria cigarros.
o que há de tão difícil nisso? claro, eu pegaria cigarros.;mas os cigarros têm um sabor muito melhor quando você toma uma cerveja gelada.
mas os cigarros têm um sabor muito melhor quando você toma uma cerveja gelada.;bem, você não pode ter tudo.
bem, você não pode ter tudo.;eu não acho que eu quero ir para o seu céu.
minhas calças têm um buraco no bolso da frente.;você não deve levar canetas no bolso.
você não deve levar canetas no bolso.;ontem uma caneta caiu pela minha calça no meu sapato.
ontem uma caneta caiu pela minha calça no meu sapato.;Sorte sua que não era uma faca afiada.
Sorte sua que não era uma faca afiada.;quem carrega uma faca afiada no bolso?
quem carrega uma faca afiada no bolso?;criminosos, claro.
criminosos, claro.;de qualquer forma, eu tenho que consertar o buraco.
de qualquer forma, eu tenho que consertar o buraco.;você pode costurá-lo ou usar um remendo de ferro.
você pode costurá-lo ou usar um remendo de ferro.;me fale sobre esse patch.
me fale sobre esse patch.;o remendo tem cola. o ferro quente derrete a cola para que o remendo grude.
o remendo tem cola. o ferro quente derrete a cola para que o remendo grude.;isso soa muito mais fácil do que costurar.
isso soa muito mais fácil do que costurar.;isso é. mas depois de cerca de dez lavagens, a cola sai.
você conhece alguma piada boa?;não me lembro de piadas.
não me lembro de piadas.;nem eu posso.
nem eu posso.;entram por um ouvido e saem pelo outro.
entram por um ouvido e saem pelo outro.;quem inventa todas essas piadas?
quem inventa todas essas piadas?;quem sabe? mas deve haver uma centena de novos todos os dias.
quem sabe? mas deve haver uma centena de novos todos os dias.;sim, apenas em inglês sozinho.
sim, apenas em inglês sozinho.;eu me pergunto se toda língua tem piadas.
eu me pergunto se toda língua tem piadas.;é claro! pessoas em todos os lugares gostam de boas piadas.
é claro! pessoas em todos os lugares gostam de boas piadas.;sobre o que você acha que as pessoas mais brincam?
sobre o que você acha que as pessoas mais brincam?;eu acho que a maioria das piadas são sobre mulheres.
eu acho que a maioria das piadas são sobre mulheres.;oh sério? eu acho que a maioria das piadas são sobre homens!
você é muito sortudo.;Por que você diz isso?
Por que você diz isso?;você fala duas línguas.
você fala duas línguas.;bem, meu inglês não é perfeito.
bem, meu inglês não é perfeito.;ninguém fala inglês perfeito.
ninguém fala inglês perfeito.;talvez eu seja o primeiro!
talvez eu seja o primeiro!;Eu estive pensando em aprender espanhol.
Eu estive pensando em aprender espanhol.;espanhol é fácil. ficarei feliz em te ensinar.
